entity_id,classkind,code,blockid,chapterno
889283067,category,PF51,,23
1343649330,category,PF52,,23
1414404254,category,PF53,,23
1972986644,category,PF54,,23
870595005,category,QB30.6,,24
1612427762,category,QB30.7,,24
716090312,category,QB30.8,,24
576756790,category,QB30.9,,24
850003328,category,QB30.A,,24
,category,QB30.Y,,24
,category,QB30.Z,,24
1555569327,category,QB31,,24
334769852,category,QB31.0,,24
216282730,category,QB31.00,,24
1773140992,category,QB31.01,,24
486714113,category,QB31.02,,24
2018076309,category,QB31.03,,24
,category,QB31.0Y,,24
,category,QB31.0Z,,24
1651887425,category,QB31.1,,24
383294910,category,QB31.2,,24
1698041386,category,QB31.3,,24
1959826241,category,QB31.4,,24
295395029,category,QB31.5,,24
,category,QB31.Y,,24
,category,QB31.Z,,24
,category,QB3Z,,24
2137227940,block,,BlockL2-QB4,24
1883489514,category,QB40,,24
352848256,category,QB41,,24
1638226305,category,QB42,,24
1909952207,category,QB43,,24
82744341,category,QB44,,24
,category,QB4Y,,24
,category,QB4Z,,24
1120682197,block,,BlockL2-QB5,24
1990706975,category,QB50,,24
1061205864,category,QB50.0,,24
345975167,category,QB50.00,,24
1799484146,category,QB50.01,,24
1515983050,category,QB50.02,,24
1409756054,category,QB50.03,,24
,category,QB50.0Y,,24
,category,QB50.0Z,,24
1510701822,category,QB50.1,,24
782641667,category,QB50.2,,24
1273882519,category,QB50.3,,24
1565047191,category,QB50.4,,24
,category,QB50.Y,,24
,category,QB50.Z,,24
34248674,category,QB51,,24
1159869513,category,QB51.0,,24
1053235032,category,QB51.1,,24
1535957698,category,QB51.2,,24
790727229,category,QB51.3,,24
1248479145,category,QB51.4,,24
965006397,category,QB51.5,,24
1557076393,category,QB51.6,,24
677529942,category,QB51.7,,24
574611415,category,QB51.8,,24
1198789187,category,QB51.9,,24
869876414,category,QB51.A,,24
628890812,category,QB51.B,,24
1077399850,category,QB51.C,,24
2103283968,category,QB51.D,,24
,category,QB51.Y,,24
,category,QB5Z,,24
438849334,block,,BlockL2-QB6,24
166773247,category,QB60,,24
1610783007,category,QB61,,24
415305385,category,QB61.0,,24
942052213,category,QB61.1,,24
2106245949,category,QB61.2,,24
2071074211,category,QB61.3,,24
153588676,category,QB61.30,,24
1093380270,category,_NOCODEASSIGNED,,26
1904639108,category,_NOCODEASSIGNED,,26
244158019,category,SK60,,26
,category,_NOCODEASSIGNED,,26
,category,_NOCODEASSIGNED,,26
2753503,block,,BlockL4-_NO,26
683350676,category,_NOCODEASSIGNED,,26
1716609481,category,_NOCODEASSIGNED,,26
202033980,category,_NOCODEASSIGNED,,26
109538384,category,_NOCODEASSIGNED,,26
1696401650,category,_NOCODEASSIGNED,,26
1871753118,category,_NOCODEASSIGNED,,26
2055987526,category,_NOCODEASSIGNED,,26
468572879,category,_NOCODEASSIGNED,,26
1702232830,category,_NOCODEASSIGNED,,26
33641403,category,SK80,,26
,category,_NOCODEASSIGNED,,26
,category,_NOCODEASSIGNED,,26
341642327,block,,BlockL4-_NO,26
1405861608,category,_NOCODEASSIGNED,,26
1467361496,category,_NOCODEASSIGNED,,26
1576767412,category,_NOCODEASSIGNED,,26
651856613,category,_NOCODEASSIGNED,,26
1821206400,category,_NOCODEASSIGNED,,26
612225920,category,_NOCODEASSIGNED,,26
528915496,category,_NOCODEASSIGNED,,26
178115328,category,_NOCODEASSIGNED,,26
1349233699,category,_NOCODEASSIGNED,,26
832593195,category,SK90,,26
,category,_NOCODEASSIGNED,,26
,category,_NOCODEASSIGNED,,26
1857550376,block,,BlockL4-_NO,26
328631581,category,_NOCODEASSIGNED,,26
1293014912,category,_NOCODEASSIGNED,,26
1736505922,category,_NOCODEASSIGNED,,26
2122024590,category,_NOCODEASSIGNED,,26
2059800754,category,_NOCODEASSIGNED,,26
510786647,category,_NOCODEASSIGNED,,26
512470411,category,SL00,,26
,category,_NOCODEASSIGNED,,26
,category,_NOCODEASSIGNED,,26
466297143,category,_NOCODEASSIGNED,,26
240013389,category,_NOCODEASSIGNED,,26
1000664379,category,SL20,,26
,category,_NOCODEASSIGNED,,26
,category,_NOCODEASSIGNED,,26
1274104313,block,,BlockL3-_NO,26
1155955370,category,_NOCODEASSIGNED,,26
1196419841,category,_NOCODEASSIGNED,,26
1647686155,category,_NOCODEASSIGNED,,26
499264364,category,_NOCODEASSIGNED,,26
1252530838,category,SL40,,26
,category,_NOCODEASSIGNED,,26
,category,_NOCODEASSIGNED,,26
604042066,block,,BlockL3-_NO,26
21381775,block,,BlockL4-_NO,26
381547252,category,_NOCODEASSIGNED,,26
1236474281,category,_NOCODEASSIGNED,,26
1076215290,category,SL60,,26
,category,_NOCODEASSIGNED,,26
,category,_NOCODEASSIGNED,,26
1688071994,block,,BlockL4-_NO,26
985195023,category,_NOCODEASSIGNED,,26
1321572188,category,_NOCODEASSIGNED,,26
990165161,category,SL70,,26
982906286,category,PK9A.22,,23
965417291,category,PK9A.23,,23
692158717,category,PK9A.24,,23
,category,PK9A.2Y,,23
,category,PK9A.2Z,,23
775981513,category,PK9A.3,,23
1416257504,category,PK9A.4,,23
,category,PK9A.Y,,23
,category,PK9A.Z,,23
665250899,category,PK9B,,23
1175785911,category,PK9B.0,,23
593419299,category,PK9B.1,,23
1475579100,category,PK9B.2,,23
850936138,category,PK9B.3,,23
1217566561,category,PK9B.4,,23
,category,PK9B.Y,,23
,category,PK9B.Z,,23
1393278124,category,PK9C,,23
1200796041,category,PK9C.0,,23
584678429,category,PK9C.1,,23
1450454244,category,PK9C.2,,23
859824502,category,PK9C.3,,23
47938444,category,PK9C.30,,23
1276658233,category,PK9C.31,,23
,category,PK9C.3Y,,23
,category,PK9C.3Z,,23
1226127199,category,PK9C.4,,23
1583926619,block,,BlockL2-PL0,23
1158914813,category,PL00,,23
1612209162,category,PL01,,23
552516464,category,PL01.0,,23
1750503431,category,PL01.1,,23
83756438,category,PL01.2,,23
,category,PL01.Y,,23
,category,PL01.Z,,23
,category,PL0Z,,23
2024436666,category,PL10,,23
1162198017,category,PL11,,23
279160930,category,PL11.0,,23
387174738,category,PL11.1,,23
1474639400,category,PL11.2,,23
357537129,category,PL11.20,,23
,category,PL11.2Y,,23
,category,PL11.2Z,,23
33759817,category,PL11.3,,23
1281022650,category,PL11.4,,23
40498080,category,PL11.5,,23
972666616,category,PL11.6,,23
,category,PL11.Y,,23
,category,PL11.Z,,23
431804121,category,PL12,,23
1498032547,category,PL12.0,,23
229358592,category,PL12.1,,23
189059931,category,PL12.2,,23
920519112,category,PL12.3,,23
1842385191,category,PL12.4,,23
301073110,category,PL12.5,,23
943097158,category,PL12.6,,23
,category,PL12.Y,,23
,category,PL12.Z,,23
1323892810,category,PL13,,23
11598009,category,PL13.0,,23
482307355,category,PL13.1,,23
117473675,category,PL13.2,,23
1561862357,category,PL13.3,,23
155195946,category,PF55,,23
1134101971,category,PF56,,23
1716803601,category,PF57,,23
1038558580,category,PF58,,23
50399036,category,PF59,,23
650926840,category,PF5A,,23
944583984,category,PF5B,,23
1843870705,category,PF5C,,23
940539342,category,PF5D,,23
1561881093,category,PF5E,,23
1497367723,category,PF5F,,23
,category,PF5Y,,23
,category,PF5Z,,23
1628616367,block,,BlockL3-PF6,23
384793678,category,PF60,,23
459673993,category,PF61,,23
1848995180,category,PF62,,23
1587623570,category,PF63,,23
1308665128,category,PF64,,23
464169975,category,PF65,,23
1313009098,category,PF66,,23
2019482588,category,PF67,,23
2080814452,category,PF68,,23
1574031098,category,PF69,,23
952555827,category,PF6A,,23
1914685130,category,PF6B,,23
1473420042,category,PF6C,,23
413242541,category,PF6D,,23
642234085,category,PF6E,,23
59435815,category,PF6F,,23
,category,PF6Y,,23
,category,PF6Z,,23
1221115924,block,,BlockL3-PF7,23
1741161417,category,PF70,,23
936956022,category,PF71,,23
,category,PF7Z,,23
839612045,block,,BlockL3-PF8,23
1208355833,block,,BlockL4-PF8,23
375201665,category,PF80,,23
,category,PF8Y,,23
,category,PF8Z,,23
374203162,block,,BlockL4-PF9,23
1125312976,category,PF90,,23
,category,PF9Y,,23
,category,PF9Z,,23
,category,PG1Z,,23
1658265422,block,,BlockL3-PG2,23
1669374043,category,PG20,,23
475954132,category,PG21,,23
,category,PG2Z,,23
,category,PG4Y,,23
,category,PG4Z,,23
173760338,block,,BlockL2-PG5,23
1847586521,category,PG50,,23
1566871361,category,PG51,,23
,category,PG5Z,,23
1041697133,block,,BlockL2-PG6,23
,category,QB61.3Y,,24
,category,QB61.3Z,,24
1819041366,category,QB61.4,,24
2059993176,category,QB61.5,,24
359706392,category,QB61.6,,24
1789818009,category,QB61.7,,24
355657718,category,QB61.8,,24
,category,QB61.Y,,24
,category,QB61.Z,,24
1612365096,category,QB62,,24
933054252,category,QB62.0,,24
1389791934,category,QB62.1,,24
645651009,category,QB62.2,,24
1127225301,category,QB62.3,,24
1435847125,category,QB62.4,,24
1148441792,category,QB62.5,,24
1441312255,category,QB62.6,,24
708212336,category,QB62.7,,24
455840844,category,QB62.8,,24
,category,QB62.Y,,24
,category,QB62.Z,,24
334236299,category,QB63,,24
599293929,category,QB63.0,,24
1190376061,category,QB63.1,,24
845079170,category,QB63.2,,24
620477572,category,QB63.3,,24
1102082326,category,QB63.4,,24
891101673,category,QB63.5,,24
1072421620,category,QB63.6,,24
1157705347,category,QB63.7,,24
1112692904,category,QB63.8,,24
1347873917,category,QB63.9,,24
,category,QB63.Y,,24
,category,QB63.Z,,24
,category,QB6Y,,24
,category,QB6Z,,24
1144088229,block,,BlockL2-QB7,24
219711538,category,QB70,,24
1750287780,category,QB71,,24
465425968,category,QB72,,24
1863354063,category,QB73,,24
,category,QB7Y,,24
,category,QB7Z,,24
1943119179,block,,BlockL2-QB8,24
347598295,category,QB80,,24
907732756,category,QB80.0,,24
,category,QB80.Y,,24
,category,QB80.Z,,24
1336533505,category,QB81,,24
990163710,category,QB82,,24
89223358,category,QB83,,24
224630358,category,QB84,,24
1139230184,category,QB85,,24
719466389,category,QB86,,24
,category,QB8Y,,24
,category,QB8Z,,24
778231924,block,,BlockL2-QB9,24
1582268268,category,QB90,,24
617091887,category,QB91,,24
565525382,category,QB92,,24
898515653,category,QB93,,24
2138810005,category,QB94,,24
1595903337,category,QB94.0,,24
978600189,category,QB94.1,,24
361941097,category,QB94.2,,24
,category,QB94.Y,,24
,category,QB94.Z,,24
1131587022,category,QB95,,24
637584421,category,QB95.0,,24
1128991153,category,QB95.1,,24
937843024,category,QB95.2,,24
1614632087,category,PL13.5,,23
1591777504,category,PL13.50,,23
1265968280,category,PL13.51,,23
1876178954,category,PL13.52,,23
193342591,category,PL13.53,,23
,category,PL13.5Y,,23
,category,PL13.5Z,,23
351379734,category,PL13.6,,23
504149995,category,PL13.7,,23
550220781,category,PL13.8,,23
1207330545,category,PL13.9,,23
1925323459,category,PL13.A,,23
,category,PL13.Y,,23
,category,PL13.Z,,23
1669303982,category,PL14,,23
734504411,category,PL14.0,,23
1798390433,category,PL14.1,,23
884151944,category,PL14.2,,23
1910441093,category,PL14.3,,23
789379606,category,PL14.4,,23
1486758389,category,PL14.5,,23
225981844,category,PL14.6,,23
1301205742,category,PL14.7,,23
1260776611,category,PL14.8,,23
728620698,category,PL14.9,,23
174474279,category,PL14.A,,23
2024424767,category,PL14.B,,23
1756963641,category,PL14.C,,23
417494788,category,PL14.D,,23
1363622909,category,PL14.E,,23
,category,PL14.Y,,23
,category,PL14.Z,,23
,category,PL2Y,,23
,category,PL2Z,,23
1249056269,chapter,,,24
1206995198,block,,BlockL1-QA0,24
1319316338,block,,BlockL2-QA0,24
1865167886,category,QA00,,24
1987210192,category,QA00.0,,24
322545222,category,QA00.1,,24
992560548,category,QA00.2,,24
1899079867,category,QA00.3,,24
343565615,category,QA00.4,,24
1624716754,category,QA00.5,,24
1787470673,category,QA00.6,,24
2113496367,category,QA00.61,,24
2050125363,category,QA00.62,,24
,category,QA00.6Y,,24
,category,QA00.6Z,,24
264335045,category,QA00.7,,24
2070691386,category,QA00.8,,24
1841913916,category,QA00.9,,24
142781870,category,QA00.A,,24
2083519825,category,QA00.B,,24
425996485,category,QA00.C,,24
847608122,category,QA00.D,,24
390604026,category,QA00.E,,24
,category,QA00.Y,,24
,category,QA00.Z,,24
2127210855,category,QA01,,24
1796014959,category,QA01.0,,24
239521531,category,QA01.1,,24
2062261766,category,QA01.2,,24
530600848,category,QA01.3,,24
1817100292,category,QA01.4,,24
151326098,category,QA01.5,,24
2108185967,category,QA01.6,,24
417566971,category,QA01.7,,24
866369212,category,PG60,,23
1067541485,category,PG61,,23
657721774,category,PG62,,23
1024237873,category,PG63,,23
116384285,category,PG64,,23
200095184,category,PG65,,23
315226870,category,PG66,,23
1117840815,category,PG67,,23
52737868,category,PG68,,23
996817952,category,PG69,,23
,category,PG6Y,,23
,category,PG6Z,,23
1018874801,block,,BlockL2-PG7,23
1443517886,block,,BlockL3-PG7,23
792225429,category,PG70,,23
1249094401,category,PG71,,23
,category,PG7Z,,23
359295539,category,PG80,,23
1424898264,category,PG81,,23
616352119,block,,BlockL3-PG9,23
927853034,category,PG90,,23
584733800,category,PG91,,23
,category,PG9Z,,23
1882692983,category,PH00,,23
745884653,category,PH01,,23
,category,PH0Y,,23
,category,PH0Z,,23
225208565,block,,BlockL2-PH1,23
615930198,category,PH10,,23
659173692,category,PH11,,23
1724802009,category,PH12,,23
338776230,category,PH13,,23
,category,PH1Z,,23
1054800896,block,,BlockL2-PH2,23
387777115,category,PH20,,23
570201788,category,PH21,,23
691344416,category,PH22,,23
1756448453,category,PH23,,23
293314380,category,PH24,,23
431103440,category,PH25,,23
794003761,category,PH26,,23
985937085,category,PH27,,23
,category,PH2Y,,23
,category,PH2Z,,23
946967676,block,,BlockL2-PH3,23
1984627760,category,PH30,,23
915202025,category,PH31,,23
1039336218,category,PH32,,23
949333077,category,PH33,,23
2139830677,category,PH34,,23
1613778437,category,PH35,,23
1591110733,category,PH36,,23
,category,PH3Y,,23
,category,PH3Z,,23
817370856,block,,BlockL2-PH4,23
1676151582,block,,BlockL3-PH4,23
1677859026,category,PH40,,23
2124471964,category,PH41,,23
1636365506,category,PH42,,23
1037369048,category,PH43,,23
1753149447,category,PH44,,23
408677370,category,PH45,,23
585475870,category,PH46,,23
,category,_NOCODEASSIGNED,,26
,category,_NOCODEASSIGNED,,26
1785833770,block,,BlockL4-_NO,26
20474469,category,_NOCODEASSIGNED,,26
583544121,category,SL80,,26
,category,_NOCODEASSIGNED,,26
,category,_NOCODEASSIGNED,,26
1295619984,category,SM00,,26
,category,_NOCODEASSIGNED,,26
,category,_NOCODEASSIGNED,,26
1104895717,block,,BlockL3-_NO,26
1627131462,block,,BlockL4-_NO,26
716890575,category,_NOCODEASSIGNED,,26
465030857,category,_NOCODEASSIGNED,,26
1633499832,category,_NOCODEASSIGNED,,26
2128777698,category,_NOCODEASSIGNED,,26
1953445518,category,_NOCODEASSIGNED,,26
1635022934,category,_NOCODEASSIGNED,,26
1423182930,category,_NOCODEASSIGNED,,26
491894702,category,_NOCODEASSIGNED,,26
923541522,category,_NOCODEASSIGNED,,26
1493015227,category,_NOCODEASSIGNED,,26
571961034,category,_NOCODEASSIGNED,,26
490388898,category,_NOCODEASSIGNED,,26
2108588383,category,_NOCODEASSIGNED,,26
587239726,category,_NOCODEASSIGNED,,26
697120322,category,_NOCODEASSIGNED,,26
232820910,category,_NOCODEASSIGNED,,26
1461120625,category,_NOCODEASSIGNED,,26
852313030,category,_NOCODEASSIGNED,,26
61564620,category,_NOCODEASSIGNED,,26
118943988,category,_NOCODEASSIGNED,,26
2113668227,category,_NOCODEASSIGNED,,26
1770720011,category,_NOCODEASSIGNED,,26
704049524,category,_NOCODEASSIGNED,,26
1948060500,category,_NOCODEASSIGNED,,26
251133733,category,_NOCODEASSIGNED,,26
444657837,category,_NOCODEASSIGNED,,26
2136694040,category,_NOCODEASSIGNED,,26
1349561784,category,_NOCODEASSIGNED,,26
1918241818,category,SM10,,26
,category,_NOCODEASSIGNED,,26
,category,_NOCODEASSIGNED,,26
2137712626,block,,BlockL4-_NO,26
1886136086,category,_NOCODEASSIGNED,,26
1149003012,category,_NOCODEASSIGNED,,26
1140219191,category,_NOCODEASSIGNED,,26
2107958569,category,_NOCODEASSIGNED,,26
1304317005,category,_NOCODEASSIGNED,,26
430208128,category,_NOCODEASSIGNED,,26
213858904,category,_NOCODEASSIGNED,,26
1054784997,category,_NOCODEASSIGNED,,26
1589628210,category,_NOCODEASSIGNED,,26
1701691528,category,_NOCODEASSIGNED,,26
11955507,category,_NOCODEASSIGNED,,26
1214224285,category,_NOCODEASSIGNED,,26
1741936461,category,_NOCODEASSIGNED,,26
1834905633,category,_NOCODEASSIGNED,,26
1261400053,category,_NOCODEASSIGNED,,26
1811898151,category,_NOCODEASSIGNED,,26
526277942,category,_NOCODEASSIGNED,,26
359942700,category,_NOCODEASSIGNED,,26
527900632,category,_NOCODEASSIGNED,,26
1515569233,category,_NOCODEASSIGNED,,26
1387107546,category,QB95.3,,24
558040910,category,QB95.4,,24
1141426908,category,QB95.5,,24
816159269,category,QB95.6,,24
1441683377,category,QB95.7,,24
1057220009,category,QB95.8,,24
,category,QB95.Y,,24
,category,QB95.Z,,24
989334694,category,QB96,,24
1605615920,category,QB97,,24
1314217051,category,QB98,,24
1781967137,category,QB99,,24
1035718607,category,QB9A,,24
1492124251,category,QB9B,,24
744313508,category,QB9C,,24
,category,QB9Y,,24
,category,QB9Z,,24
856558301,block,,BlockL2-QC0,24
1274284863,category,QC00,,24
1472302478,category,QC00.0,,24
847921176,category,QC00.1,,24
1176965351,category,QC00.2,,24
594337139,category,QC00.3,,24
1350717159,category,QC00.4,,24
902398835,category,QC00.5,,24
1097126796,category,QC00.6,,24
607067674,category,QC00.7,,24
,category,QC00.Y,,24
,category,QC00.Z,,24
941267115,category,QC01,,24
1824062668,category,QC01.0,,24
166932826,category,QC01.1,,24
2103337383,category,QC01.2,,24
404073523,category,QC01.3,,24
1811627943,category,QC01.4,,24
246477363,category,QC01.5,,24
2048762574,category,QC01.6,,24
1883255885,category,QC01.7,,24
353106393,category,QC01.8,,24
122701393,category,QC01.9,,24
,category,QC01.Y,,24
,category,QC01.Z,,24
704382402,category,QC02,,24
1908905075,category,QC02.0,,24
,category,QC02.Y,,24
,category,QC02.Z,,24
1287112788,category,QC03,,24
1832869108,category,QC03.0,,24
141857126,category,QC03.1,,24
2094645657,category,QC03.2,,24
429001741,category,QC03.3,,24
1786552217,category,QC03.4,,24
,category,QC03.Y,,24
,category,QC03.Z,,24
836689174,category,QC04,,24
1498576014,category,QC04.0,,24
679809409,category,QC04.1,,24
1650200188,category,QC04.2,,24
1200706488,category,QC04.3,,24
472002267,category,QC04.4,,24
583273619,category,QC04.5,,24
118051153,category,QC04.6,,24
300485628,category,QC04.7,,24
,category,QC04.Y,,24
,category,QC04.Z,,24
1419055236,category,QC05,,24
1061373903,category,QC05.0,,24
1510509147,category,QC05.1,,24
,category,QC05.Y,,24
,category,QC05.Z,,24
972928014,category,QA01.8,,24
,category,QA01.Y,,24
,category,QA01.Z,,24
461464819,category,QA02,,24
2012597232,category,QA02.0,,24
453579098,category,QA02.1,,24
314443386,category,QA02.2,,24
1712543365,category,QA02.3,,24
56138513,category,QA02.4,,24
1632671214,category,QA02.5,,24
1739855514,category,QA02.6,,24
1100496282,category,QA02.7,,24
659559143,category,QA02.8,,24
,category,QA02.Y,,24
954825749,category,QA03,,24
1718110433,category,QA03.0,,24
52659573,category,QA03.1,,24
2005849484,category,QA03.2,,24
314906654,category,QA03.3,,24
,category,QA03.Y,,24
,category,QA03.Z,,24
1752168295,category,QA04,,24
1284291246,category,QA04.0,,24
1845089851,category,QA04.1,,24
700938044,category,QA04.2,,24
1567238085,category,QA04.3,,24
941746769,category,QA04.4,,24
1975295312,category,QA04.5,,24
351527989,category,QA04.50,,24
1271888325,category,QA04.51,,24
891592633,category,QA04.52,,24
1854353382,category,QA04.53,,24
,category,QA04.5Y,,24
,category,QA04.5Z,,24
1512694960,category,QA04.6,,24
1042261101,category,QA04.7,,24
,category,QA04.Y,,24
,category,QA04.Z,,24
187357101,category,QA05,,24
1638642396,category,QA06,,24
81821518,category,QA07,,24
101452611,category,QA07.0,,24
,category,QA07.Y,,24
,category,QA07.Z,,24
1570943361,category,QA08,,24
2056290402,category,QA08.0,,24
534466036,category,QA08.1,,24
1802902795,category,QA08.2,,24
238932127,category,QA08.3,,24
2110997259,category,QA08.4,,24
412651167,category,QA08.5,,24
1815469664,category,QA08.6,,24
,category,QA08.Y,,24
,category,QA08.Z,,24
688906622,category,QA09,,24
2065113182,category,QA09.0,,24
509406668,category,QA09.1,,24
1794227509,category,QA09.2,,24
263876769,category,QA09.3,,24
2085937973,category,QA09.4,,24
421473953,category,QA09.5,,24
1840414304,category,QA09.6,,24
1374181072,category,QA09.7,,24
,category,QA09.Y,,24
,category,QA09.Z,,24
1279536364,category,QA0A,,24
37286776,category,PH47,,23
361686862,category,PH47.0,,23
,category,PH47.Z,,23
638046280,category,PH48,,23
1636910481,category,PH49,,23
131278066,block,,BlockL3-PH5,23
1533465302,category,PH50,,23
1426694143,category,PH51,,23
1612885364,category,PH52,,23
938040061,category,PH53,,23
1113735297,category,PH54,,23
1336864166,category,PH55,,23
1625812450,category,PH56,,23
513624168,block,,BlockL2-PH7,23
720665423,category,PH70,,23
1477134388,category,PH71,,23
361183950,category,PH72,,23
1302132158,category,PH73,,23
2071814495,category,PH74,,23
1768931314,category,PH75,,23
2003890056,category,PH75.0,,23
536549503,category,PH75.1,,23
,category,PH75.Y,,23
,category,PH75.Z,,23
1585400474,category,PH76,,23
1036911647,category,PH77,,23
1141169554,category,PH78,,23
1754022340,category,PH79,,23
1038858397,category,PH7A,,23
1235747021,category,PH7B,,23
,category,PH8Y,,23
,category,PH8Z,,23
1491356379,block,,BlockL1-PJ0,23
1295772309,category,PJ00,,23
700289973,category,PJ01,,23
287610231,category,PJ02,,23
1837231441,category,PJ03,,23
526124884,category,PJ04,,23
395675088,category,PJ05,,23
1444009771,category,PJ06,,23
802885284,category,PJ07,,23
,category,PJ0Y,,23
,category,PJ0Z,,23
491063206,block,,BlockL1-PJ2,23
282888955,category,PJ20,,23
1192102653,category,PJ21,,23
109729818,category,PJ22,,23
,category,PJ2Y,,23
,category,PJ2Z,,23
185842968,block,,BlockL1-PJ4,23
871056364,category,PJ40,,23
683609750,category,PJ41,,23
1195774739,category,PJ42,,23
883458183,category,PJ43,,23
947230496,category,PJ44,,23
1453362810,category,PJ45,,23
571334279,category,PJ46,,23
1175172993,category,PJ47,,23
,category,PJ4Y,,23
,category,PJ4Z,,23
2143219175,block,,BlockL1-PJ6,23
1857281413,block,,BlockL2-PJ6,23
171818674,category,PJ60,,23
1417041489,category,PJ61,,23
1787851801,category,PJ62,,23
2027662198,category,SM30,,26
,category,_NOCODEASSIGNED,,26
,category,_NOCODEASSIGNED,,26
1978089630,block,,BlockL4-_NO,26
2032525894,category,_NOCODEASSIGNED,,26
1036498146,category,_NOCODEASSIGNED,,26
964305630,category,_NOCODEASSIGNED,,26
1186215023,category,_NOCODEASSIGNED,,26
2021399300,category,SM40,,26
,category,_NOCODEASSIGNED,,26
,category,_NOCODEASSIGNED,,26
1901778594,block,,BlockL4-_NO,26
1662149539,category,_NOCODEASSIGNED,,26
435722194,category,_NOCODEASSIGNED,,26
1616349688,category,_NOCODEASSIGNED,,26
2061540355,category,_NOCODEASSIGNED,,26
1086007413,category,_NOCODEASSIGNED,,26
841741921,category,SM50,,26
,category,_NOCODEASSIGNED,,26
,category,_NOCODEASSIGNED,,26
524351110,category,_NOCODEASSIGNED,,26
1289319696,category,_NOCODEASSIGNED,,26
1450947418,category,_NOCODEASSIGNED,,26
1767268402,category,_NOCODEASSIGNED,,26
1290811390,category,_NOCODEASSIGNED,,26
460984650,category,_NOCODEASSIGNED,,26
837500040,category,_NOCODEASSIGNED,,26
1759348926,category,SM70,,26
,category,_NOCODEASSIGNED,,26
,category,_NOCODEASSIGNED,,26
1542941233,block,,BlockL3-_NO,26
344029973,block,,BlockL4-_NO,26
198305416,category,_NOCODEASSIGNED,,26
340201268,category,_NOCODEASSIGNED,,26
165944656,category,_NOCODEASSIGNED,,26
840913416,category,_NOCODEASSIGNED,,26
599936478,category,_NOCODEASSIGNED,,26
1495841197,category,_NOCODEASSIGNED,,26
1570058131,category,_NOCODEASSIGNED,,26
1937059347,category,_NOCODEASSIGNED,,26
1882244168,category,_NOCODEASSIGNED,,26
782160949,category,_NOCODEASSIGNED,,26
605254489,category,_NOCODEASSIGNED,,26
1597142538,category,_NOCODEASSIGNED,,26
8312245,category,_NOCODEASSIGNED,,26
1280110553,category,_NOCODEASSIGNED,,26
305626317,category,SM80,,26
,category,_NOCODEASSIGNED,,26
,category,_NOCODEASSIGNED,,26
1076641430,block,,BlockL4-_NO,26
1798710974,category,_NOCODEASSIGNED,,26
1639678418,category,_NOCODEASSIGNED,,26
2116905062,category,_NOCODEASSIGNED,,26
1956695818,category,_NOCODEASSIGNED,,26
355713327,category,_NOCODEASSIGNED,,26
532571715,category,_NOCODEASSIGNED,,26
2658295,category,_NOCODEASSIGNED,,26
590014910,category,_NOCODEASSIGNED,,26
992209794,category,_NOCODEASSIGNED,,26
1258745981,category,_NOCODEASSIGNED,,26
1850040097,category,_NOCODEASSIGNED,,26
194966166,category,_NOCODEASSIGNED,,26
1386452098,category,_NOCODEASSIGNED,,26
1743775967,category,QA0A.0,,24
412945881,category,QA0A.1,,24
44311883,category,QA0A.10,,24
,category,QA0A.1Y,,24
,category,QA0A.1Z,,24
1980331444,category,QA0A.2,,24
323139618,category,QA0A.3,,24
1621896118,category,QA0A.4,,24
99083808,category,QA0A.5,,24
1900721887,category,QA0A.6,,24
1458573734,category,QA0A.7,,24
,category,QA0A.Y,,24
,category,QA0A.Z,,24
650495845,category,QA0B,,24
,category,QA0Y,,24
,category,QA0Z,,24
1003660192,block,,BlockL2-QA1,24
1851857465,category,QA10,,24
495946157,category,QA11,,24
2026128441,category,QA12,,24
208213190,category,QA13,,24
1763891540,category,QA14,,24
319277572,category,QA15,,24
104104519,category,QA15.0,,24
1669287891,category,QA15.1,,24
399646510,category,QA15.2,,24
1922683576,category,QA15.3,,24
,category,QA15.Y,,24
,category,QA15.Z,,24
1720890447,category,QA16,,24
1813975843,category,QA17,,24
1824039763,category,QA18,,24
653217336,category,QA19,,24
1662019346,category,QA1A,,24
2024770436,category,QA1B,,24
2139588434,category,QA1C,,24
,category,QA1Y,,24
,category,QA1Z,,24
1144140024,block,,BlockL2-QA2,24
148768911,category,QA20,,24
1755059161,category,QA21,,24
500104084,category,QA21.0,,24
1180438147,category,QA21.1,,24
588759831,category,QA21.2,,24
1471845354,category,QA21.3,,24
854679164,category,QA21.4,,24
1092603368,category,QA21.5,,24
609484926,category,QA21.6,,24
763108833,category,QA21.60,,24
,category,QA21.6Y,,24
,category,QA21.6Z,,24
,category,QA21.Y,,24
,category,QA21.Z,,24
232250957,block,,BlockL3-QA3,24
299316821,category,QA30,,24
1072630678,category,QA30.0,,24
191555492,category,QA30.00,,24
898418156,category,QA30.01,,24
1007550643,category,QA30.02,,24
,category,QA30.0Y,,24
,category,QA30.0Z,,24
478429622,category,QA30.1,,24
1262639977,category,QA30.10,,24
527968736,category,QA30.11,,24
304832061,category,QA30.12,,24
358413632,category,QA30.13,,24
874796608,category,QC06,,24
,category,QC0Y,,24
,category,QC0Z,,24
937424177,block,,BlockL2-QC1,24
663184411,category,QC10,,24
1120709007,category,QC11,,24
912390512,category,QC12,,24
,category,QC1Y,,24
,category,QC1Z,,24
849490973,block,,BlockL2-QC2,24
449596104,category,QC20,,24
690649984,category,QC20.0,,24
65496552,category,QC20.1,,24
